date,open,high,low,close,volume
2009-12-25,74.0,78.88,70.3,70.38,9661747
2009-12-28,69.88,73.4,69.5,70.8,2823223
2009-12-29,70.4,72.48,70.03,72.1,2134155
2009-12-30,71.78,72.44,70.46,70.68,1771074
2009-12-31,70.6,71.71,70.06,70.86,1019272
2010-01-04,72.01,76.06,71.61,74.57,3627417
2010-01-05,74.6,74.68,72.7,73.65,1775468
2010-01-06,73.1,76.0,73.1,73.12,1714526
2010-01-07,73.0,73.0,70.88,71.2,1387438
2010-01-08,70.52,71.19,66.95,68.25,2182159
2010-01-11,71.6,74.88,70.7,71.9,2430874
2010-01-12,71.18,73.99,71.18,72.69,1740600
2010-01-13,71.17,79.6,71.0,76.95,2481989
2010-01-14,76.89,80.8,76.88,77.95,1968590
2010-01-15,77.62,82.82,77.12,82.0,2222696
2010-01-18,82.71,84.97,80.52,82.16,1790863
2010-01-19,81.7,86.0,80.5,85.88,1963947
2010-01-20,85.0,85.61,77.5,78.22,2320990
2010-01-21,78.22,82.49,78.22,81.22,1529881
2010-01-22,79.64,80.47,75.0,76.3,1784673
2010-01-26,83.93,83.93,83.65,83.93,3318941
2010-01-27,82.0,86.83,81.15,82.52,3429414
2010-01-28,81.0,82.0,78.38,79.28,1771967
2010-01-29,78.74,83.28,78.18,80.84,1598001
2010-02-01,78.08,82.57,77.0,81.5,1584618
2010-02-02,81.49,83.0,80.49,81.45,811469
2010-02-03,81.46,81.87,76.6,79.38,1372665
2010-02-04,76.81,79.3,76.59,77.2,1644968
2010-02-05,75.8,79.24,75.4,76.99,1334953
2010-02-08,75.91,78.69,75.91,77.34,1053949
2010-02-09,77.0,77.24,74.93,75.3,1098409
2010-02-10,75.88,81.99,75.88,81.48,2202229
2010-02-11,80.9,83.45,79.5,80.87,1583120
2010-02-12,80.43,86.6,80.4,85.36,1688209
2010-02-22,85.36,85.36,83.04,83.97,1121462
2010-02-23,84.5,88.11,83.56,87.61,1632520
2010-02-25,89.9,91.8,87.72,87.96,1924767
2010-02-26,88.1,88.38,86.5,87.0,935146
2010-03-01,87.38,87.59,85.7,87.38,1118373
2010-03-02,87.3,89.49,86.61,87.85,1099561
2010-03-03,87.38,87.8,85.01,85.61,1680227
2010-03-04,85.48,86.2,82.1,82.5,1106372
2010-03-05,82.9,84.8,82.5,84.4,964627
2010-03-08,87.63,92.6,86.51,90.8,2828103
2010-03-09,89.3,92.59,88.22,92.0,1816877
2010-03-10,92.1,93.66,89.65,91.0,1362951
2010-03-11,90.98,100.1,90.07,100.1,3487303
2010-03-12,50.2,50.69,46.58,46.85,7414512
2010-03-15,46.0,47.2,45.15,46.99,4192835
2010-03-16,46.9,46.9,43.56,44.34,3875007
2010-03-17,44.34,47.29,43.9,45.58,4446813
2010-03-18,45.7,45.94,44.76,45.8,3062770
2010-03-19,45.5,46.2,45.38,45.65,2334250
2010-03-22,45.65,46.38,44.85,46.2,2745980
2010-03-23,46.01,49.68,45.51,48.98,6341786
2010-03-24,48.4,51.45,48.07,49.38,6657612
2010-03-25,49.98,54.32,49.77,53.93,9649543
2010-03-26,51.5,53.3,50.5,51.85,6341485
2010-03-29,51.85,52.7,48.8,51.12,5263314
2010-03-30,50.5,52.88,50.04,52.04,4303555
2010-03-31,52.48,56.0,52.21,55.3,6761744
2010-04-01,55.63,57.99,54.52,55.44,7371567
2010-04-02,53.9,56.29,53.9,55.7,3575724
