date,open,high,low,close,volume
2017-12-13,23.16,27.79,23.16,27.79,29866
2017-12-14,30.57,30.57,30.57,30.57,14602
2017-12-15,33.63,33.63,33.63,33.63,24885
2017-12-18,36.99,36.99,36.99,36.99,32395
2017-12-19,40.69,40.69,40.69,40.69,99222
2017-12-20,44.76,44.76,44.76,44.76,130822
2017-12-21,49.24,49.24,49.24,49.24,305646
2017-12-22,54.16,54.16,54.16,54.16,431387
2017-12-25,59.58,59.58,59.58,59.58,501199
2017-12-26,65.54,65.54,65.54,65.54,427280
2017-12-27,72.09,72.09,72.09,72.09,516917
2017-12-28,79.3,79.3,79.3,79.3,2982907
2017-12-29,87.0,87.23,83.6,87.23,44805613
2018-01-04,87.23,95.95,86.11,95.95,27274110
2018-01-05,101.5,103.5,92.61,92.8,32529340
2018-01-08,95.94,102.0,94.08,99.0,27813970
2018-01-09,96.61,97.44,92.06,92.24,22943895
2018-01-10,90.08,97.85,90.02,95.0,22434182
2018-01-11,93.54,102.5,93.0,96.1,26530546
2018-01-12,95.0,100.0,94.04,94.04,21183371
2018-01-15,95.3,96.88,84.64,84.71,26354980
2018-01-16,82.0,84.5,80.35,82.15,19495805
2018-01-17,83.0,86.68,81.11,83.8,17334683
2018-01-18,82.0,82.73,79.8,79.91,14981758
2018-01-19,80.97,83.35,80.01,81.38,13310938
2018-01-22,78.8,78.97,73.24,73.4,17952857
2018-01-23,73.45,80.7,72.32,79.55,20172740
2018-01-24,77.8,82.8,77.8,79.59,16932150
2018-01-25,78.71,84.5,78.23,79.75,15853668
2018-01-26,79.84,82.0,78.8,80.1,9478596
2018-01-29,81.2,83.6,80.5,81.33,11591864
2018-01-30,80.08,80.09,74.9,76.79,13517132
2018-01-31,76.0,76.36,69.11,69.3,15495948
2018-02-01,69.9,71.45,67.9,69.75,10272231
2018-02-02,68.05,70.31,66.51,67.82,8318225
2018-02-05,64.93,68.15,64.51,65.3,7751011
2018-02-06,63.01,65.92,61.07,61.07,9433245
2018-02-07,63.5,66.0,58.58,64.19,12766493
2018-02-08,63.2,66.66,63.13,65.57,10833376
2018-02-09,62.98,65.85,61.26,63.28,10217529
2018-02-12,64.07,66.13,64.07,64.53,10087054
2018-02-13,65.05,65.27,61.15,61.2,9842696
2018-02-14,61.55,62.69,60.72,61.0,5994707
2018-02-22,61.8,63.58,60.61,63.36,7470919
2018-02-23,63.48,69.7,63.0,69.7,12182674
2018-02-26,72.0,73.97,70.6,73.15,17381708
2018-02-27,74.99,76.5,72.58,72.7,15913126
2018-02-28,70.96,73.84,70.51,71.0,11457226
2018-03-01,70.0,74.48,69.9,73.31,11683494
2018-03-02,72.3,73.5,70.5,70.75,9869278
2018-03-05,71.97,77.83,71.56,77.83,18050413
2018-03-06,80.05,80.93,76.5,77.23,18588452
2018-03-07,76.52,80.48,75.71,78.11,14386978
2018-03-08,78.21,79.58,77.33,79.19,11450572
2018-03-09,79.27,82.7,78.53,80.9,15123569
2018-03-12,82.0,83.98,80.2,81.5,14730554
2018-03-13,79.47,79.47,75.63,75.72,15708874
2018-03-14,75.6,76.46,74.42,74.55,8087806
2018-03-15,73.5,74.46,70.7,74.07,10683161
