date,open,high,low,close,volume
2022-08-12,70.0,73.8,60.1,60.1,119133625
2022-08-15,57.0,61.19,56.7,56.82,59475630
2022-08-16,56.0,61.66,55.01,60.69,45226222
2022-08-17,60.35,61.86,56.8,57.64,30965039
2022-08-18,57.02,58.79,55.5,57.65,20379982
2022-08-19,58.01,59.1,54.02,54.26,19856238
2022-08-22,54.0,56.96,53.95,56.35,17120114
2022-08-23,55.93,60.83,55.8,59.87,21665593
2022-08-24,59.3,60.96,57.23,58.75,12285793
2022-08-25,59.01,59.3,54.35,55.3,13214891
2022-08-26,54.81,55.94,50.0,50.2,21365287
2022-08-29,49.04,51.27,48.69,49.09,11626638
2022-08-30,49.02,52.77,48.92,51.74,16427156
2022-08-31,52.0,53.76,50.0,50.18,12120606
2022-09-01,57.1,59.8,53.85,54.47,44421194
2022-09-02,54.91,59.8,54.91,56.1,26976389
2022-09-05,55.1,55.62,51.27,52.17,20327715
2022-09-06,52.95,53.58,51.34,53.3,12381516
2022-09-07,53.6,57.29,53.3,54.87,14913190
2022-09-08,54.86,57.2,54.51,56.62,12792981
2022-09-09,57.01,57.48,54.92,55.8,6704055
2022-09-13,56.19,58.22,55.58,55.81,7799766
2022-09-14,55.0,59.49,54.33,59.21,14025063
2022-09-15,58.51,61.4,55.8,56.2,16768023
2022-09-16,55.89,65.2,55.67,62.6,27395163
2022-09-19,62.6,68.03,62.08,62.87,21933351
2022-09-20,63.5,64.88,61.01,62.71,11899013
2022-09-21,62.5,63.0,60.06,60.81,10193140
2022-09-22,60.58,65.59,60.4,63.34,11563234
2022-09-23,62.79,64.34,60.8,61.12,10718889
2022-09-26,60.31,62.36,59.33,60.3,9431701
2022-09-27,60.3,61.75,58.11,61.75,10398608
2022-09-28,60.8,61.05,57.37,58.19,10687492
2022-09-29,58.92,61.58,58.0,60.9,10062079
2022-09-30,60.78,61.98,58.81,58.82,7163333
2022-10-10,55.9,55.9,47.06,47.06,17192303
2022-10-11,45.97,46.45,37.73,38.0,42514760
2022-10-12,37.19,39.03,36.22,38.55,34500124
2022-10-13,37.8,40.64,37.45,38.8,27786701
2022-10-14,39.2,39.46,37.49,38.92,26473453
2022-10-17,38.11,41.2,38.03,40.58,31442274
2022-10-18,40.15,40.49,39.35,39.76,17666665
2022-10-19,39.49,40.17,37.6,37.8,21493781
2022-10-20,37.4,41.86,37.2,39.7,38089292
2022-10-21,39.0,39.0,37.8,38.35,20923505
2022-10-24,38.35,39.99,38.29,38.8,20343718
2022-10-25,38.59,39.76,37.76,38.89,16350062
2022-10-26,39.11,40.3,38.1,39.94,23138719
2022-10-27,40.45,40.5,38.68,39.4,25173627
2022-10-28,39.26,40.37,38.8,38.95,21378750
2022-10-31,39.18,46.29,39.11,44.68,40248329
2022-11-01,44.0,46.15,43.89,45.07,23373920
2022-11-02,45.09,46.2,44.21,44.58,18341068
2022-11-03,44.57,45.47,43.61,44.91,18195328
2022-11-04,44.11,44.87,43.1,44.34,19257466
2022-11-07,44.0,44.25,42.58,43.59,19138619
2022-11-08,43.58,48.13,43.58,47.03,31993667
2022-11-09,47.0,50.37,46.97,49.39,25901582
2022-11-10,48.7,49.3,46.09,46.25,19736091
2022-11-11,47.88,47.9,46.01,46.6,14390587
2022-11-14,46.68,46.8,44.54,45.6,11937612
2022-11-15,45.6,48.55,45.13,47.56,13827590
2022-11-16,47.95,47.95,45.56,45.77,11987054
2022-11-17,45.46,47.38,44.7,46.89,11383354
2022-11-18,46.51,47.38,45.42,45.75,9000789
2022-11-21,45.11,46.39,45.11,45.74,6045714
2022-11-22,45.68,46.98,45.0,45.53,9095430
2022-11-23,45.58,45.91,41.99,43.6,14601665
2022-11-24,43.56,44.67,43.42,43.98,7556608
2022-11-25,43.6,45.15,43.02,43.46,7923905
2022-11-28,42.7,43.59,41.66,41.91,9961786
2022-11-29,41.85,42.72,41.58,42.12,8446791
2022-11-30,42.18,42.3,41.06,41.44,8475504
2022-12-01,42.09,43.5,41.96,42.71,10637205
2022-12-02,42.4,44.5,42.31,43.25,9510821
2022-12-05,43.88,44.17,42.92,43.65,6706085
2022-12-06,43.15,46.5,43.15,45.07,13244351
2022-12-07,45.0,45.74,44.58,45.2,6987422
2022-12-08,45.0,46.15,44.6,45.28,7556530
2022-12-09,45.14,46.77,45.04,45.75,12336370
2022-12-12,45.36,47.35,44.95,46.21,8902193
2022-12-13,46.03,46.33,44.8,44.89,6796636
2022-12-14,46.42,46.65,44.6,44.61,6806794
2022-12-15,44.26,45.63,44.12,44.24,6114217
2022-12-16,44.26,44.26,42.85,43.11,6226726
2022-12-19,43.05,43.28,41.6,41.84,4817118
2022-12-20,41.96,42.42,41.43,41.83,3675107
2022-12-21,41.83,41.84,40.2,40.51,4578371
2022-12-22,40.8,40.96,39.7,39.76,3739417
2022-12-23,39.6,40.38,39.25,40.08,4174819
2022-12-26,40.08,41.56,40.06,41.2,4632977
2022-12-27,41.22,41.7,40.55,41.33,4279635
2022-12-28,41.3,41.3,40.32,40.48,2904206
2022-12-29,40.6,41.13,40.08,40.6,3400797
2022-12-30,40.84,41.18,40.08,40.12,3035871
2023-01-03,40.8,42.45,40.23,42.02,10156035
2023-01-04,42.15,42.88,41.0,41.05,7127159
2023-01-05,41.01,41.66,40.4,41.47,7097100
2023-01-06,41.29,43.43,41.01,42.37,10236740
2023-01-09,42.38,42.96,41.24,41.99,5645296
2023-01-10,42.33,43.28,42.03,42.21,4760041
2023-01-11,42.16,43.04,41.43,41.49,5411156
2023-01-12,41.53,41.59,40.63,40.71,5112671
